baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	ePST	class_AG	absLFC	set_strong	set_consistent	set_noisy	hit
63.8119034551421	-2.41096258131038	0.489490255448838	-4.92545572556833	8.41639666171659e-07	3.59810308840231e-05	ORTHO_000027	0.574053680761275	Ambiguous	2.41096258131038	TRUE	FALSE	FALSE	TRUE
1814.41441634087	2.02215781123098	0.282879388556777	7.14848056462447	8.77436701132134e-13	3.66959288182174e-10	ORTHO_000489	0.701173444048238	GG_dominant	2.02215781123098	TRUE	FALSE	FALSE	TRUE
29.7072735085454	2.12075962629969	0.396635799246345	5.34686891684862	8.94887768542183e-08	5.88772593659712e-06	ORTHO_000581	0.631008649057376	Ambiguous	2.12075962629969	TRUE	FALSE	FALSE	TRUE
268.79446504245	4.11127538876493	0.568425894242502	7.23273768912958	4.73353156676026e-13	2.06962909730304e-10	ORTHO_000668	0.679605092564759	Ambiguous	4.11127538876493	TRUE	FALSE	FALSE	TRUE
174.803050648202	2.16789838118854	0.355787607350273	6.09323747202427	1.1064972990847e-09	1.65013915037142e-07	ORTHO_000704	0.703050195147505	Ambiguous	2.16789838118854	TRUE	FALSE	FALSE	TRUE
19.651915827095	3.19788281363612	0.662676557957916	4.82570686292363	1.39507576174862e-06	5.3784504017074e-05	ORTHO_000794	0.660306168290635	Ambiguous	3.19788281363612	TRUE	FALSE	FALSE	TRUE
1801.78156847881	-2.81257459567238	0.348286903601821	-8.07545321568524	6.72264795448053e-16	6.46651506741482e-13	ORTHO_000811	0.763411153384663	Ambiguous	2.81257459567238	TRUE	FALSE	FALSE	TRUE
14.3056563619464	2.57136671256181	0.410510411326862	6.26382825285863	3.7563919241422e-10	6.28395372492588e-08	ORTHO_000844	0.606238205251222	Ambiguous	2.57136671256181	TRUE	FALSE	FALSE	TRUE
31.5596261121203	-7.03623844083889	1.24191021689181	-5.66565790758115	1.46461472440528e-08	1.36117188734825e-06	ORTHO_000997	0.549024637493243	Ambiguous	7.03623844083889	TRUE	FALSE	FALSE	TRUE
162.988243885203	-2.50157006275449	0.527780877254482	-4.73978912568349	2.1394075654084e-06	7.33652811824006e-05	ORTHO_001052	0.564301195435016	Ambiguous	2.50157006275449	TRUE	FALSE	FALSE	TRUE
